"serialnumber","source","aep_devicecode","isvirtual_meter","timezoneoffset","aep_premise_nb","aep_service_point","aep_mtr_install_ts","aep_mtr_removal_ts","aep_srvc_dlvry_id","aep_comp_mtr_mltplr","name_register","isvirtual_register","toutier","toutiername","aep_derived_uom","aep_raw_uom","aep_srvc_qlty_idntfr","aep_channel_id","aep_sec_per_intrvl","aep_meter_alias","aep_meter_program","aep_billable_ind","aep_usage_type","aep_timezone_cd","endtimeperiod","starttimeperiod","value","aep_raw_value","scalarfloat","aep_data_quality_cd","aep_data_validation","aep_acct_cls_cd","aep_acct_type_cd","aep_mtr_pnt_nb","aep_tarf_pnt_nb","aep_endtime_utc","aep_city","aep_zip","aep_state","hdp_update_user","hdp_insert_dttm","hdp_update_dttm","authority","aep_opco","aep_usage_dt","aep_meter_bucket"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T12:15:00-04:00","2026-03-23T12:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774282500","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T12:30:00-04:00","2026-03-23T12:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774283400","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T12:45:00-04:00","2026-03-23T12:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774284300","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T13:00:00-04:00","2026-03-23T12:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774285200","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T13:15:00-04:00","2026-03-23T13:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774286100","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T13:30:00-04:00","2026-03-23T13:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774287000","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T13:45:00-04:00","2026-03-23T13:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774287900","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T14:00:00-04:00","2026-03-23T13:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774288800","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T14:15:00-04:00","2026-03-23T14:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774289700","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T14:30:00-04:00","2026-03-23T14:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774290600","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T14:45:00-04:00","2026-03-23T14:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774291500","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T15:00:00-04:00","2026-03-23T14:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774292400","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T15:15:00-04:00","2026-03-23T15:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774293300","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T15:30:00-04:00","2026-03-23T15:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774294200","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T15:45:00-04:00","2026-03-23T15:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774295100","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T16:00:00-04:00","2026-03-23T15:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774296000","PATASKALA","43068","OH","info-insert","2026-03-23 19:23:15.000000","2026-03-23 19:23:15.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T16:15:00-04:00","2026-03-23T16:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774296900","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T16:30:00-04:00","2026-03-23T16:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774297800","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T16:45:00-04:00","2026-03-23T16:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774298700","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T17:00:00-04:00","2026-03-23T16:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774299600","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T17:15:00-04:00","2026-03-23T17:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774300500","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T17:30:00-04:00","2026-03-23T17:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774301400","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T17:45:00-04:00","2026-03-23T17:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774302300","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T18:00:00-04:00","2026-03-23T17:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774303200","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T18:15:00-04:00","2026-03-23T18:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774304100","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T18:30:00-04:00","2026-03-23T18:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774305000","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T18:45:00-04:00","2026-03-23T18:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774305900","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T19:00:00-04:00","2026-03-23T18:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774306800","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T19:15:00-04:00","2026-03-23T19:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774307700","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T19:30:00-04:00","2026-03-23T19:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774308600","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T19:45:00-04:00","2026-03-23T19:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774309500","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T20:00:00-04:00","2026-03-23T19:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774310400","PATASKALA","43068","OH","info-insert","2026-03-23 23:22:24.000000","2026-03-23 23:22:24.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T20:15:00-04:00","2026-03-23T20:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774311300","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T20:30:00-04:00","2026-03-23T20:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774312200","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T20:45:00-04:00","2026-03-23T20:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774313100","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T21:00:00-04:00","2026-03-23T20:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774314000","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T21:15:00-04:00","2026-03-23T21:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774314900","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T21:30:00-04:00","2026-03-23T21:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774315800","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T21:45:00-04:00","2026-03-23T21:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774316700","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T22:00:00-04:00","2026-03-23T21:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774317600","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T22:15:00-04:00","2026-03-23T22:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774318500","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T22:30:00-04:00","2026-03-23T22:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774319400","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T22:45:00-04:00","2026-03-23T22:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774320300","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T23:00:00-04:00","2026-03-23T22:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774321200","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T23:15:00-04:00","2026-03-23T23:00:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774322100","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T23:30:00-04:00","2026-03-23T23:15:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774323000","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-23T23:45:00-04:00","2026-03-23T23:30:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774323900","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-REC","N",,,"KWH","kwh(rec)","RECEIVED","102","900.0",,"4004",,"interval","US/Eastern","2026-03-24T00:00:00-04:00","2026-03-23T23:45:00-04:00","0.0","0.0","1.0",,,"R","E","0001","0001","1774324800","PATASKALA","43068","OH","info-insert","2026-03-24 03:19:17.000000","2026-03-24 03:19:17.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-TOT","N",,,"KWH","kwh","TOTAL","103","900.0",,"4004",,"interval","US/Eastern","2026-03-23T00:15:00-04:00","2026-03-23T00:00:00-04:00","0.234","0.234","1.0",,,"R","E","0001","0001","1774239300","PATASKALA","43068","OH","info-insert","2026-03-23 12:01:08.000000","2026-03-23 12:01:08.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-TOT","N",,,"KWH","kwh","TOTAL","103","900.0",,"4004",,"interval","US/Eastern","2026-03-23T00:30:00-04:00","2026-03-23T00:15:00-04:00","0.244","0.244","1.0",,,"R","E","0001","0001","1774240200","PATASKALA","43068","OH","info-insert","2026-03-23 12:01:08.000000","2026-03-23 12:01:08.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-TOT","N",,,"KWH","kwh","TOTAL","103","900.0",,"4004",,"interval","US/Eastern","2026-03-23T00:45:00-04:00","2026-03-23T00:30:00-04:00","0.228","0.228","1.0",,,"R","E","0001","0001","1774241100","PATASKALA","43068","OH","info-insert","2026-03-23 12:01:08.000000","2026-03-23 12:01:08.000000","10","oh","2026-03-23","97"
"645799097","nonvee-hes","NMD06","N","-04:00","101375161","101375161-0001-0001","2016-03-16 12:00:20.160316","9999-01-01","00040621020642495",,"E-KWH-15-TOT","N",,,"KWH","kwh","TOTAL","103","900.0",,"4004",,"interval","US/Eastern","2026-03-23T01:00:00-04:00","2026-03-23T00:45:00-04:00","0.208","0.208","1.0",,,"R","E","0001","0001","1774242000","PATASKALA","43068","OH","info-insert","2026-03-23 12:01:08.000000","2026-03-23 12:01:08.000000","10","oh","2026-03-23","97"
